DataHora,Rank,Name,Vocation,World,Level,Points
"2026-01-11T19:33:43.123Z",80,Warumono,Elite Knight,Elysian,1581,65635744511
"2026-01-11T19:33:43.123Z",81,Aetherial Sethrak,Royal Paladin,Elysian,1576,65102184856
"2026-01-11T19:33:43.123Z",82,Elder Majestic,Elder Druid,Elysian,1573,64728501250
"2026-01-11T19:33:43.123Z",83,Pombo Dropfail,Master Sorcerer,Elysian,1572,64531418362
"2026-01-11T19:33:43.123Z",84,Recterkms,Master Sorcerer,Elysian,1559,62941317996
"2026-01-11T19:33:43.123Z",85,Yurizinsz,Elder Druid,Elysian,1558,62872164251
"2026-01-11T19:33:43.123Z",86,Kikura,Master Sorcerer,Elysian,1558,62805032359
"2026-01-11T19:33:43.123Z",87,Calvoxi,Elite Knight,Elysian,1549,61788551574
"2026-01-11T19:33:43.123Z",88,Davi Sz,Royal Paladin,Elysian,1546,61440756049
"2026-01-11T19:33:43.123Z",89,Nickiizinho,Elder Druid,Elysian,1543,61014736002
"2026-01-11T19:33:43.123Z",90,Billoquinha,Elder Druid,Elysian,1542,60944555603
"2026-01-11T19:33:43.123Z",91,Welcome Maguila,Royal Paladin,Elysian,1537,60299758268
"2026-01-11T19:33:43.123Z",92,Theagaa Charlove,Elder Druid,Elysian,1535,60065235188
"2026-01-11T19:33:43.123Z",93,Kar,Elder Druid,Elysian,1530,59541000704
"2026-01-11T19:33:43.123Z",94,Kiing Jacksz,Elite Knight,Elysian,1529,59453477735
"2026-01-11T19:33:43.123Z",95,Chacal The Pursuer,Elder Druid,Elysian,1529,59418537315
"2026-01-11T19:33:43.123Z",96,Devilnegro,Royal Paladin,Elysian,1529,59402656381
"2026-01-11T19:33:43.123Z",97,Kanna,Royal Paladin,Elysian,1528,59296260195
"2026-01-11T19:33:43.123Z",98,Yatze,Master Sorcerer,Elysian,1524,58779585582
"2026-01-11T19:33:43.123Z",99,Pantherinha,Elder Druid,Elysian,1518,58124876850
"2026-01-11T19:33:43.123Z",100,Baleiah,Royal Paladin,Elysian,1516,57875394121
"2026-01-11T19:46:13.504Z",1,Dracoins on RubinOT,Elder Druid,Elysian,2713,332161151331
"2026-01-11T19:46:13.504Z",2,Bacon Hattrick,Royal Paladin,Elysian,2620,299312834414
"2026-01-11T19:46:13.504Z",3,Nantz Hattrick,Elite Knight,Elysian,2520,266113650463
"2026-01-11T19:46:13.504Z",4,Paradox on RubinOT,Royal Paladin,Elysian,2505,261530819436
"2026-01-11T19:46:13.504Z",5,Foxzyn Hattrick,Master Sorcerer,Elysian,2460,247600073737
"2026-01-11T19:46:13.504Z",6,Suit,Elder Druid,Elysian,2437,240780201891
"2026-01-11T19:46:13.504Z",7,Assemblas War Win,Master Sorcerer,Elysian,2435,240123543850
"2026-01-11T19:46:13.504Z",8,Ems War Win,Master Sorcerer,Elysian,2400,229860890469
"2026-01-11T19:46:13.504Z",9,Yunoshir,Elite Knight,Elysian,2341,213300494672
"2026-01-11T19:46:13.504Z",10,Vomuloso Hattrick,Elder Druid,Elysian,2278,196745549548
"2026-01-11T19:46:13.504Z",11,Carlao,Master Sorcerer,Elysian,2259,191850075214
"2026-01-11T19:46:13.504Z",12,Kvn War Win,Elder Druid,Elysian,2238,186502836319
"2026-01-11T19:46:13.504Z",13,Mounjairo,Royal Paladin,Elysian,2236,185834736442
"2026-01-11T19:46:13.504Z",14,Vamp War Win,Royal Paladin,Elysian,2206,178584860600
"2026-01-11T19:46:13.504Z",15,Folkszenho Return,Elite Knight,Elysian,2198,176601609472
"2026-01-11T19:46:13.504Z",16,Mr Punisher,Master Sorcerer,Elysian,2186,173818521818
"2026-01-11T19:46:13.504Z",17,Boscato,Royal Paladin,Elysian,2140,163092046681
"2026-01-11T19:46:13.504Z",18,Bspay War Win,Elder Druid,Elysian,2122,158918832993
"2026-01-11T19:46:13.504Z",19,Absolut Vox,Master Sorcerer,Elysian,2072,147842336820
"2026-01-11T19:46:13.504Z",20,Organismo,Master Sorcerer,Elysian,2060,145414783351
"2026-01-11T19:46:13.504Z",21,King Endividado,Master Sorcerer,Elysian,2058,144981159991
"2026-01-11T19:46:13.504Z",22,Ems,Elite Knight,Elysian,2030,139190006148
"2026-01-11T19:46:13.504Z",23,Gamesh War Win,Royal Paladin,Elysian,2023,137768883055
"2026-01-11T19:46:13.504Z",24,Lume Nux,Elder Druid,Elysian,2017,136413099895
"2026-01-11T19:46:13.504Z",25,Paladina Revoltada,Royal Paladin,Elysian,1989,130769006228
"2026-01-11T19:46:13.504Z",26,Pombo Bombado,Master Sorcerer,Elysian,1977,128531099671
"2026-01-11T19:46:13.504Z",27,Juninho Druid,Elder Druid,Elysian,1974,127908213018
"2026-01-11T19:46:13.504Z",28,Nannerz,Master Sorcerer,Elysian,1967,126539803793
"2026-01-11T19:46:13.504Z",29,Cora War Win,Elder Druid,Elysian,1959,125078105104
"2026-01-11T19:46:13.504Z",30,Esperei Tanto Lowcost,Elite Knight,Elysian,1947,122816459858
"2026-01-11T19:46:13.504Z",31,Magoziin,Master Sorcerer,Elysian,1921,117792857684
"2026-01-11T19:46:13.504Z",32,Phinniius Elwood,Royal Paladin,Elysian,1901,114216805265
"2026-01-11T19:46:13.504Z",33,Hero Of Darkness,Royal Paladin,Elysian,1889,111991151605
"2026-01-11T19:46:13.504Z",34,Javy Zinho,Royal Paladin,Elysian,1883,111095074667
"2026-01-11T19:46:13.504Z",35,Polezuka,Royal Paladin,Elysian,1882,110757941627
"2026-01-11T19:46:13.504Z",36,Ziggod,Royal Paladin,Elysian,1870,108674834630
"2026-01-11T19:46:13.504Z",37,Coronel Babuino,Elite Knight,Elysian,1853,105832846376
"2026-01-11T19:46:13.504Z",38,Boromir Perspicaz,Elite Knight,Elysian,1848,104962118727
"2026-01-11T19:46:13.504Z",39,Mega Panther,Elder Druid,Elysian,1834,102482150275
"2026-01-11T19:46:13.504Z",40,Noctis Lucis Caellum,Elite Knight,Elysian,1822,100585186414
"2026-01-11T19:46:13.504Z",41,Joaine,Master Sorcerer,Elysian,1817,99786712065
"2026-01-11T19:46:13.504Z",42,Truckado,Elder Druid,Elysian,1809,98354321273
"2026-01-11T19:46:13.504Z",43,Marlon Knight,Elite Knight,Elysian,1801,97093652896
"2026-01-11T19:46:13.504Z",44,Bollaa,Master Sorcerer,Elysian,1795,96137115393
"2026-01-11T19:46:13.504Z",45,Sweetao Nofear,Master Sorcerer,Elysian,1793,95814851387
"2026-01-11T19:46:13.504Z",46,Pasta De Dente,Royal Paladin,Elysian,1790,95336349891
"2026-01-11T19:46:13.504Z",47,Hazzek Ek,Elite Knight,Elysian,1784,94331814635
"2026-01-11T19:46:13.504Z",48,Dario Lifebringer,Elder Druid,Elysian,1782,94056420938
"2026-01-11T19:46:13.504Z",49,Not Here,Master Sorcerer,Elysian,1758,90254995322
"2026-01-11T19:46:13.504Z",50,Biiggbiigg,Elite Knight,Elysian,1757,90093061098
"2026-01-11T19:46:13.504Z",51,Lukke Venvansado,Master Sorcerer,Elysian,1741,87777485712
"2026-01-11T19:46:13.504Z",52,Koldh,Elite Knight,Elysian,1732,86388106729
"2026-01-11T19:46:13.504Z",53,Fester Addams,Elite Knight,Elysian,1727,85658957968
"2026-01-11T19:46:13.504Z",54,Texugo Paladino,Royal Paladin,Elysian,1724,85119612821
"2026-01-11T19:46:13.504Z",55,Relic Knight,Elite Knight,Elysian,1719,84504889769
"2026-01-11T19:46:13.504Z",56,Magenta,Master Sorcerer,Elysian,1717,84162558713
"2026-01-11T19:46:13.504Z",57,Joon Af,Elite Knight,Elysian,1682,79036798952
"2026-01-11T19:46:13.504Z",58,Ademus,Elite Knight,Elysian,1680,78820895219
"2026-01-11T19:46:13.504Z",59,Chamusko,Master Sorcerer,Elysian,1673,77833574627
"2026-01-11T19:46:13.504Z",60,Rasta Vibration,Royal Paladin,Elysian,1670,77445323972
"2026-01-11T19:46:13.504Z",61,Zwyc Chutacoitado,Master Sorcerer,Elysian,1667,77002999669
"2026-01-11T19:46:13.504Z",62,Aizen Rhain,Elite Knight,Elysian,1652,74920149873
"2026-01-11T19:46:13.504Z",63,Daevon,Royal Paladin,Elysian,1648,74368673129
"2026-01-11T19:46:13.504Z",64,Mixirica Patrocinado,Elder Druid,Elysian,1641,73476432035
"2026-01-11T19:46:13.504Z",65,Jogas Royal,Royal Paladin,Elysian,1636,72742845741
"2026-01-11T19:46:13.504Z",66,Zwyc Tanker,Elite Knight,Elysian,1628,71758440231
"2026-01-11T19:46:13.504Z",67,Donjow,Elite Knight,Elysian,1626,71431523183
"2026-01-11T19:46:13.504Z",68,Harken,Royal Paladin,Elysian,1623,71113964498
"2026-01-11T19:46:13.504Z",69,Vineexz,Master Sorcerer,Elysian,1620,70654785178
"2026-01-11T19:46:13.504Z",70,Dartheys on Elysian,Royal Paladin,Elysian,1615,69963722910
"2026-01-11T19:46:13.504Z",71,Overpowered Cryptz,Elite Knight,Elysian,1608,69077564943
"2026-01-11T19:46:13.504Z",72,Krimm Tranquilin,Master Sorcerer,Elysian,1606,68866572222
"2026-01-11T19:46:13.504Z",73,Pasta Ed Dente,Elder Druid,Elysian,1601,68214282589
"2026-01-11T19:46:13.504Z",74,Pai Baguncinha,Elite Knight,Elysian,1597,67730181200
"2026-01-11T19:46:13.504Z",75,Phantom Lancer,Royal Paladin,Elysian,1595,67477914541
"2026-01-11T19:46:13.504Z",76,Marc Alejandro,Elite Knight,Elysian,1591,66984723258
"2026-01-11T19:46:13.504Z",77,Dolph Midazz,Elite Knight,Elysian,1590,66826552654
"2026-01-11T19:46:13.504Z",78,Sensei Milho,Elite Knight,Elysian,1589,66689429202
"2026-01-11T19:46:13.504Z",79,Mustang Ek,Elite Knight,Elysian,1585,66142719873
"2026-01-11T19:46:13.504Z",80,Warumono,Elite Knight,Elysian,1581,65635744511
"2026-01-11T19:46:13.504Z",81,Aetherial Sethrak,Royal Paladin,Elysian,1576,65102184856
"2026-01-11T19:46:13.504Z",82,Elder Majestic,Elder Druid,Elysian,1573,64728501250
"2026-01-11T19:46:13.504Z",83,Pombo Dropfail,Master Sorcerer,Elysian,1572,64531418362
"2026-01-11T19:46:13.504Z",84,Recterkms,Master Sorcerer,Elysian,1559,62941317996
"2026-01-11T19:46:13.504Z",85,Yurizinsz,Elder Druid,Elysian,1558,62872164251
"2026-01-11T19:46:13.504Z",86,Kikura,Master Sorcerer,Elysian,1558,62805032359
"2026-01-11T19:46:13.504Z",87,Calvoxi,Elite Knight,Elysian,1549,61788551574
"2026-01-11T19:46:13.504Z",88,Davi Sz,Royal Paladin,Elysian,1546,61440756049
"2026-01-11T19:46:13.504Z",89,Nickiizinho,Elder Druid,Elysian,1543,61014736002
"2026-01-11T19:46:13.504Z",90,Billoquinha,Elder Druid,Elysian,1542,60944555603
"2026-01-11T19:46:13.504Z",91,Welcome Maguila,Royal Paladin,Elysian,1537,60299758268
"2026-01-11T19:46:13.504Z",92,Theagaa Charlove,Elder Druid,Elysian,1535,60065235188
"2026-01-11T19:46:13.504Z",93,Kar,Elder Druid,Elysian,1530,59541000704
"2026-01-11T19:46:13.504Z",94,Kiing Jacksz,Elite Knight,Elysian,1529,59453477735
"2026-01-11T19:46:13.504Z",95,Chacal The Pursuer,Elder Druid,Elysian,1529,59418537315
"2026-01-11T19:46:13.504Z",96,Devilnegro,Royal Paladin,Elysian,1529,59402656381
"2026-01-11T19:46:13.504Z",97,Kanna,Royal Paladin,Elysian,1528,59296260195
"2026-01-11T19:46:13.504Z",98,Yatze,Master Sorcerer,Elysian,1524,58779585582
"2026-01-11T19:46:13.504Z",99,Pantherinha,Elder Druid,Elysian,1518,58124876850
"2026-01-11T19:46:13.504Z",100,Baleiah,Royal Paladin,Elysian,1516,57875394121
"2026-01-11T19:58:43.771Z",1,Dracoins on RubinOT,Elder Druid,Elysian,2713,332161151331
"2026-01-11T19:58:43.771Z",2,Bacon Hattrick,Royal Paladin,Elysian,2620,299312834414
"2026-01-11T19:58:43.771Z",3,Nantz Hattrick,Elite Knight,Elysian,2520,266113650463
"2026-01-11T19:58:43.771Z",4,Paradox on RubinOT,Royal Paladin,Elysian,2505,261530819436
"2026-01-11T19:58:43.771Z",5,Foxzyn Hattrick,Master Sorcerer,Elysian,2460,247600073737
"2026-01-11T19:58:43.771Z",6,Suit,Elder Druid,Elysian,2437,240780201891
"2026-01-11T19:58:43.771Z",7,Assemblas War Win,Master Sorcerer,Elysian,2435,240123543850
"2026-01-11T19:58:43.771Z",8,Ems War Win,Master Sorcerer,Elysian,2400,229860890469
"2026-01-11T19:58:43.771Z",9,Yunoshir,Elite Knight,Elysian,2341,213300494672
"2026-01-11T19:58:43.771Z",10,Vomuloso Hattrick,Elder Druid,Elysian,2278,196745549548
"2026-01-11T19:58:43.771Z",11,Carlao,Master Sorcerer,Elysian,2259,191850075214
"2026-01-11T19:58:43.771Z",12,Kvn War Win,Elder Druid,Elysian,2238,186502836319
"2026-01-11T19:58:43.771Z",13,Mounjairo,Royal Paladin,Elysian,2236,185834736442
"2026-01-11T19:58:43.771Z",14,Vamp War Win,Royal Paladin,Elysian,2206,178584860600
"2026-01-11T19:58:43.771Z",15,Folkszenho Return,Elite Knight,Elysian,2198,176601609472
"2026-01-11T19:58:43.771Z",16,Mr Punisher,Master Sorcerer,Elysian,2186,173818521818
"2026-01-11T19:58:43.771Z",17,Boscato,Royal Paladin,Elysian,2140,163092046681
"2026-01-11T19:58:43.771Z",18,Bspay War Win,Elder Druid,Elysian,2122,158918832993
"2026-01-11T19:58:43.771Z",19,Absolut Vox,Master Sorcerer,Elysian,2072,147842336820
"2026-01-11T19:58:43.771Z",20,Organismo,Master Sorcerer,Elysian,2060,145414783351
"2026-01-11T19:58:43.771Z",21,King Endividado,Master Sorcerer,Elysian,2058,144981159991
"2026-01-11T19:58:43.771Z",22,Ems,Elite Knight,Elysian,2030,139190006148
"2026-01-11T19:58:43.771Z",23,Gamesh War Win,Royal Paladin,Elysian,2023,137768883055
"2026-01-11T19:58:43.771Z",24,Lume Nux,Elder Druid,Elysian,2017,136413099895
"2026-01-11T19:58:43.771Z",25,Paladina Revoltada,Royal Paladin,Elysian,1989,130769006228
"2026-01-11T19:58:43.771Z",26,Pombo Bombado,Master Sorcerer,Elysian,1977,128531099671
"2026-01-11T19:58:43.771Z",27,Juninho Druid,Elder Druid,Elysian,1974,127908213018
"2026-01-11T19:58:43.771Z",28,Nannerz,Master Sorcerer,Elysian,1967,126539803793
"2026-01-11T19:58:43.771Z",29,Cora War Win,Elder Druid,Elysian,1959,125078105104
"2026-01-11T19:58:43.771Z",30,Esperei Tanto Lowcost,Elite Knight,Elysian,1947,122816459858
"2026-01-11T19:58:43.771Z",31,Magoziin,Master Sorcerer,Elysian,1921,117792857684
"2026-01-11T19:58:43.771Z",32,Phinniius Elwood,Royal Paladin,Elysian,1901,114216805265
"2026-01-11T19:58:43.771Z",33,Hero Of Darkness,Royal Paladin,Elysian,1889,111991151605
"2026-01-11T19:58:43.771Z",34,Javy Zinho,Royal Paladin,Elysian,1883,111095074667
"2026-01-11T19:58:43.771Z",35,Polezuka,Royal Paladin,Elysian,1882,110757941627
"2026-01-11T19:58:43.771Z",36,Ziggod,Royal Paladin,Elysian,1870,108674834630
"2026-01-11T19:58:43.771Z",37,Coronel Babuino,Elite Knight,Elysian,1853,105832846376
"2026-01-11T19:58:43.771Z",38,Boromir Perspicaz,Elite Knight,Elysian,1848,104962118727
"2026-01-11T19:58:43.771Z",39,Mega Panther,Elder Druid,Elysian,1834,102482150275
"2026-01-11T19:58:43.771Z",40,Noctis Lucis Caellum,Elite Knight,Elysian,1822,100585186414
"2026-01-11T19:58:43.771Z",41,Joaine,Master Sorcerer,Elysian,1817,99786712065
"2026-01-11T19:58:43.771Z",42,Truckado,Elder Druid,Elysian,1809,98354321273
"2026-01-11T19:58:43.771Z",43,Marlon Knight,Elite Knight,Elysian,1801,97093652896
"2026-01-11T19:58:43.771Z",44,Bollaa,Master Sorcerer,Elysian,1795,96137115393
"2026-01-11T19:58:43.771Z",45,Sweetao Nofear,Master Sorcerer,Elysian,1793,95814851387
"2026-01-11T19:58:43.771Z",46,Pasta De Dente,Royal Paladin,Elysian,1790,95336349891
"2026-01-11T19:58:43.771Z",47,Hazzek Ek,Elite Knight,Elysian,1784,94331814635
"2026-01-11T19:58:43.771Z",48,Dario Lifebringer,Elder Druid,Elysian,1782,94056420938
"2026-01-11T19:58:43.771Z",49,Not Here,Master Sorcerer,Elysian,1758,90254995322
"2026-01-11T19:58:43.771Z",50,Biiggbiigg,Elite Knight,Elysian,1757,90093061098
"2026-01-11T19:58:43.771Z",51,Lukke Venvansado,Master Sorcerer,Elysian,1741,87777485712
"2026-01-11T19:58:43.771Z",52,Koldh,Elite Knight,Elysian,1732,86388106729
"2026-01-11T19:58:43.771Z",53,Fester Addams,Elite Knight,Elysian,1727,85658957968
"2026-01-11T19:58:43.771Z",54,Texugo Paladino,Royal Paladin,Elysian,1724,85119612821
"2026-01-11T19:58:43.771Z",55,Relic Knight,Elite Knight,Elysian,1719,84504889769
"2026-01-11T19:58:43.771Z",56,Magenta,Master Sorcerer,Elysian,1717,84162558713
"2026-01-11T19:58:43.771Z",57,Joon Af,Elite Knight,Elysian,1682,79036798952
"2026-01-11T19:58:43.771Z",58,Ademus,Elite Knight,Elysian,1680,78820895219
"2026-01-11T19:58:43.771Z",59,Chamusko,Master Sorcerer,Elysian,1673,77833574627
"2026-01-11T19:58:43.771Z",60,Rasta Vibration,Royal Paladin,Elysian,1670,77445323972
"2026-01-11T19:58:43.771Z",61,Zwyc Chutacoitado,Master Sorcerer,Elysian,1667,77014095237
"2026-01-11T19:58:43.771Z",62,Aizen Rhain,Elite Knight,Elysian,1652,74920149873
"2026-01-11T19:58:43.771Z",63,Daevon,Royal Paladin,Elysian,1648,74368673129
"2026-01-11T19:58:43.771Z",64,Mixirica Patrocinado,Elder Druid,Elysian,1641,73476432035
"2026-01-11T19:58:43.771Z",65,Jogas Royal,Royal Paladin,Elysian,1636,72742845741
"2026-01-11T19:58:43.771Z",66,Zwyc Tanker,Elite Knight,Elysian,1628,71758440231
"2026-01-11T19:58:43.771Z",67,Donjow,Elite Knight,Elysian,1626,71431523183
"2026-01-11T19:58:43.771Z",68,Harken,Royal Paladin,Elysian,1623,71113964498
"2026-01-11T19:58:43.771Z",69,Vineexz,Master Sorcerer,Elysian,1620,70654785178
"2026-01-11T19:58:43.771Z",70,Dartheys on Elysian,Royal Paladin,Elysian,1615,69963722910
"2026-01-11T19:58:43.771Z",71,Overpowered Cryptz,Elite Knight,Elysian,1608,69077565364
"2026-01-11T19:58:43.771Z",72,Krimm Tranquilin,Master Sorcerer,Elysian,1606,68866572222
"2026-01-11T19:58:43.771Z",73,Pasta Ed Dente,Elder Druid,Elysian,1601,68214282589
"2026-01-11T19:58:43.771Z",74,Pai Baguncinha,Elite Knight,Elysian,1597,67730181200
"2026-01-11T19:58:43.771Z",75,Phantom Lancer,Royal Paladin,Elysian,1595,67477914541
"2026-01-11T19:58:43.771Z",76,Marc Alejandro,Elite Knight,Elysian,1591,66984723258
"2026-01-11T19:58:43.771Z",77,Dolph Midazz,Elite Knight,Elysian,1590,66826552654
"2026-01-11T19:58:43.771Z",78,Sensei Milho,Elite Knight,Elysian,1589,66689429202
"2026-01-11T19:58:43.771Z",79,Mustang Ek,Elite Knight,Elysian,1585,66142719873
"2026-01-11T19:58:43.771Z",80,Warumono,Elite Knight,Elysian,1581,65635744511
"2026-01-11T19:58:43.771Z",81,Aetherial Sethrak,Royal Paladin,Elysian,1576,65102184856
"2026-01-11T19:58:43.771Z",82,Elder Majestic,Elder Druid,Elysian,1573,64728501250
"2026-01-11T19:58:43.771Z",83,Pombo Dropfail,Master Sorcerer,Elysian,1572,64531418362
"2026-01-11T19:58:43.771Z",84,Recterkms,Master Sorcerer,Elysian,1559,62941317996
"2026-01-11T19:58:43.771Z",85,Yurizinsz,Elder Druid,Elysian,1558,62872164251
"2026-01-11T19:58:43.771Z",86,Kikura,Master Sorcerer,Elysian,1558,62805032359
"2026-01-11T19:58:43.771Z",87,Calvoxi,Elite Knight,Elysian,1549,61788551574
"2026-01-11T19:58:43.771Z",88,Davi Sz,Royal Paladin,Elysian,1546,61440756049
"2026-01-11T19:58:43.771Z",89,Nickiizinho,Elder Druid,Elysian,1543,61014736002
"2026-01-11T19:58:43.771Z",90,Billoquinha,Elder Druid,Elysian,1542,60944555603
"2026-01-11T19:58:43.771Z",91,Welcome Maguila,Royal Paladin,Elysian,1537,60299758268
"2026-01-11T19:58:43.771Z",92,Theagaa Charlove,Elder Druid,Elysian,1535,60065235188
"2026-01-11T19:58:43.771Z",93,Kar,Elder Druid,Elysian,1530,59541000704
"2026-01-11T19:58:43.771Z",94,Kiing Jacksz,Elite Knight,Elysian,1529,59453477735
"2026-01-11T19:58:43.771Z",95,Chacal The Pursuer,Elder Druid,Elysian,1529,59418537315
"2026-01-11T19:58:43.771Z",96,Devilnegro,Royal Paladin,Elysian,1529,59402656381
"2026-01-11T19:58:43.771Z",97,Kanna,Royal Paladin,Elysian,1528,59296260195
"2026-01-11T19:58:43.771Z",98,Yatze,Master Sorcerer,Elysian,1524,58779585582
"2026-01-11T19:58:43.771Z",99,Pantherinha,Elder Druid,Elysian,1518,58124876850
"2026-01-11T19:58:43.771Z",100,Baleiah,Royal Paladin,Elysian,1516,57875394121
"2026-01-11T20:11:12.847Z",1,Dracoins on RubinOT,Elder Druid,Elysian,2713,332161151331
"2026-01-11T20:11:12.847Z",2,Bacon Hattrick,Royal Paladin,Elysian,2620,299312834414
"2026-01-11T20:11:12.847Z",3,Nantz Hattrick,Elite Knight,Elysian,2520,266113650463
"2026-01-11T20:11:12.847Z",4,Paradox on RubinOT,Royal Paladin,Elysian,2505,261530819436
"2026-01-11T20:11:12.847Z",5,Foxzyn Hattrick,Master Sorcerer,Elysian,2460,247600073737
"2026-01-11T20:11:12.847Z",6,Suit,Elder Druid,Elysian,2437,240780201891
"2026-01-11T20:11:12.847Z",7,Assemblas War Win,Master Sorcerer,Elysian,2435,240123543850
"2026-01-11T20:11:12.847Z",8,Ems War Win,Master Sorcerer,Elysian,2400,229860890469
"2026-01-11T20:11:12.847Z",9,Yunoshir,Elite Knight,Elysian,2341,213300494672
"2026-01-11T20:11:12.847Z",10,Vomuloso Hattrick,Elder Druid,Elysian,2278,196745549548
"2026-01-11T20:11:12.847Z",11,Carlao,Master Sorcerer,Elysian,2259,191850075214
"2026-01-11T20:11:12.847Z",12,Kvn War Win,Elder Druid,Elysian,2238,186502836319
"2026-01-11T20:11:12.847Z",13,Mounjairo,Royal Paladin,Elysian,2236,185834736442
"2026-01-11T20:11:12.847Z",14,Vamp War Win,Royal Paladin,Elysian,2206,178584860600
"2026-01-11T20:11:12.847Z",15,Folkszenho Return,Elite Knight,Elysian,2198,176601609472
"2026-01-11T20:11:12.847Z",16,Mr Punisher,Master Sorcerer,Elysian,2186,173818521818
"2026-01-11T20:11:12.847Z",17,Boscato,Royal Paladin,Elysian,2140,163092046681
"2026-01-11T20:11:12.847Z",18,Bspay War Win,Elder Druid,Elysian,2122,158918832993
"2026-01-11T20:11:12.847Z",19,Absolut Vox,Master Sorcerer,Elysian,2072,147842336820
"2026-01-11T20:11:12.847Z",20,Organismo,Master Sorcerer,Elysian,2060,145414783351
"2026-01-11T20:11:12.847Z",21,King Endividado,Master Sorcerer,Elysian,2058,144981159991
"2026-01-11T20:11:12.847Z",22,Ems,Elite Knight,Elysian,2030,139190006148
"2026-01-11T20:11:12.847Z",23,Gamesh War Win,Royal Paladin,Elysian,2023,137768883055
"2026-01-11T20:11:12.847Z",24,Lume Nux,Elder Druid,Elysian,2017,136413099895
"2026-01-11T20:11:12.847Z",25,Paladina Revoltada,Royal Paladin,Elysian,1989,130769006228
"2026-01-11T20:11:12.847Z",26,Pombo Bombado,Master Sorcerer,Elysian,1977,128531099671
"2026-01-11T20:11:12.847Z",27,Juninho Druid,Elder Druid,Elysian,1974,127908213018
"2026-01-11T20:11:12.847Z",28,Nannerz,Master Sorcerer,Elysian,1967,126539803793
"2026-01-11T20:11:12.847Z",29,Cora War Win,Elder Druid,Elysian,1959,125078105104
"2026-01-11T20:11:12.847Z",30,Esperei Tanto Lowcost,Elite Knight,Elysian,1947,122816459858
"2026-01-11T20:11:12.847Z",31,Magoziin,Master Sorcerer,Elysian,1921,117792857684
"2026-01-11T20:11:12.847Z",32,Phinniius Elwood,Royal Paladin,Elysian,1901,114216805265
"2026-01-11T20:11:12.847Z",33,Hero Of Darkness,Royal Paladin,Elysian,1889,111991151605
"2026-01-11T20:11:12.847Z",34,Javy Zinho,Royal Paladin,Elysian,1883,111095074667
"2026-01-11T20:11:12.847Z",35,Polezuka,Royal Paladin,Elysian,1882,110757941627
"2026-01-11T20:11:12.847Z",36,Ziggod,Royal Paladin,Elysian,1870,108674834630
"2026-01-11T20:11:12.847Z",37,Coronel Babuino,Elite Knight,Elysian,1853,105832846376
"2026-01-11T20:11:12.847Z",38,Boromir Perspicaz,Elite Knight,Elysian,1848,104962118727
"2026-01-11T20:11:12.847Z",39,Mega Panther,Elder Druid,Elysian,1834,102482150275
"2026-01-11T20:11:12.847Z",40,Noctis Lucis Caellum,Elite Knight,Elysian,1822,100585186414
"2026-01-11T20:11:12.847Z",41,Joaine,Master Sorcerer,Elysian,1817,99786712065
"2026-01-11T20:11:12.847Z",42,Truckado,Elder Druid,Elysian,1809,98354321273
"2026-01-11T20:11:12.847Z",43,Marlon Knight,Elite Knight,Elysian,1801,97093652896
"2026-01-11T20:11:12.847Z",44,Bollaa,Master Sorcerer,Elysian,1795,96137115393
